Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-03-14 21:22:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",2,22.68,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",3,22.68,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",1,60.0,7.0,0,0.0,"Did 21s",,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",2,60.0,7.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",3,60.0,7.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Side Bend (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Side Bend (Dumbbell)",2,60.0,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Side Bend (Dumbbell)",3,60.0,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Push Up",1,0.0,20.0,0,0.0,"",,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Push Up",2,0.0,15.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Push Up",3,0.0,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Cable side pull",1,6.8,8.0,0,0.0,"",,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Cable side pull",2,6.8,6.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Cable side pull",3,4.54,10.0,0,0.0,,,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Plank",1,0,0.0,0,90.0,"",,
2023-03-14 21:22:00,"Afternoon Workout",1h,"Plank",2,0,0.0,0,90.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Bench Press (Dumbbell)",1,29.48,6.0,0,0.0,"","",
2023-03-21 13:09:22,"Morning Workout",56m,"Bench Press (Dumbbell)",2,29.48,4.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Bench Press (Dumbbell)",3,29.48,4.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension (Dumbbell)",1,24.95,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension (Dumbbell)",2,29.48,8.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension (Dumbbell)",3,29.48,10.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Tricep kickback (dumbbell)",1,11.34,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Tricep kickback (dumbbell)",2,11.34,10.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Tricep kickback (dumbbell)",3,11.34,10.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Side Bend (Dumbbell)",1,65.0,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Side Bend (Dumbbell)",2,65.0,10.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Side Bend (Dumbbell)",3,65.0,10.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Incline Bench Press (Dumbbell)",1,18.14,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Incline Bench Press (Dumbbell)",2,18.14,8.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Incline Bench Press (Dumbbell)",3,18.14,6.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension",1,19.28,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension",2,22.68,8.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Triceps Extension",3,22.68,8.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Bicep Curl (Cable)",1,42.5,10.0,0,0.0,"",,
2023-03-21 13:09:22,"Morning Workout",56m,"Bicep Curl (Cable)",2,50.0,8.0,0,0.0,,,
2023-03-21 13:09:22,"Morning Workout",56m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Triceps Extension (Dumbbell)",1,29.48,8.0,0,0.0,"","",
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Triceps Extension (Dumbbell)",2,29.48,8.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Triceps Extension (Dumbbell)",3,29.48,8.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Bench Press (Dumbbell)",1,29.48,6.0,0,0.0,"",,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Bench Press (Dumbbell)",2,29.48,3.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Bench Press (Dumbbell)",3,29.48,3.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Squat (Barbell)",W,20.41,5.0,0,0.0,"",,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Squat (Barbell)",1,61.23,5.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Squat (Barbell)",2,83.91,3.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Squat (Barbell)",3,83.91,3.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Squat (Barbell)",4,83.91,3.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Deadlift (Barbell)",1,83.91,5.0,0,0.0,"",,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Deadlift (Barbell)",2,83.91,5.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Deadlift (Barbell)",3,83.91,5.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Deadlift (Barbell)",4,83.91,6.0,0,0.0,,,
2023-03-25 14:14:26,"Morning Workout",1h 10m,"Deadlift (Barbell)",5,83.91,6.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Seated Row (Cable)",1,54.43,10.0,0,0.0,"","",
2023-03-28 14:21:27,"Morning Workout",43m,"Seated Row (Cable)",2,56.7,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Seated Row (Cable)",3,63.5,6.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Lat Pulldown (Cable)",1,120.0,8.0,0,0.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Lat Pulldown (Cable)",2,125.0,6.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Lat Pulldown (Cable)",3,125.0,8.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Side Bend (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Side Bend (Dumbbell)",2,60.0,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Side Bend (Dumbbell)",3,60.0,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Plank",1,0,0.0,0,120.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Plank",2,0,0.0,0,60.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Kettlebell Swing",1,52.9,8.0,0,0.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Kettlebell Swing",2,52.9,10.0,0,0.0,,,
2023-03-28 14:21:27,"Morning Workout",43m,"Push Up",1,0.0,15.0,0,0.0,"",,
2023-03-28 14:21:27,"Morning Workout",43m,"Push Up",2,0.0,15.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension (Dumbbell)",1,31.75,5.0,0,0.0,"","",
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension (Dumbbell)",2,31.75,8.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension (Dumbbell)",3,31.75,8.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Bench Press (Dumbbell)",1,31.75,4.0,0,0.0,"",,
2023-04-01 02:58:08,"Evening Workout",44m,"Bench Press (Dumbbell)",2,31.75,4.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Bench Press (Dumbbell)",D,31.75,3.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension",1,22.68,8.0,0,0.0,"",,
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension",2,22.68,8.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Triceps Extension",3,22.68,7.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Tricep kickback (dumbbell)",1,11.34,10.0,0,0.0,"",,
2023-04-01 02:58:08,"Evening Workout",44m,"Tricep kickback (dumbbell)",2,11.34,10.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Tricep kickback (dumbbell)",3,11.34,10.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",1,18.14,8.0,0,0.0,"",,
2023-04-01 02:58:08,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",2,18.14,8.0,0,0.0,,,
2023-04-01 02:58:08,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",3,18.14,8.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Incline Bench Press (Dumbbell)",1,20.41,8.0,0,0.0,"","",
2023-04-10 13:54:20,"Early Morning Workout",38m,"Incline Bench Press (Dumbbell)",2,20.41,6.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Incline Bench Press (Dumbbell)",3,20.41,5.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension",1,22.68,8.0,0,0.0,"",,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension",2,22.68,8.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension",3,22.68,8.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Bench Press (Dumbbell)",1,29.48,4.0,0,0.0,"",,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Bench Press (Dumbbell)",2,29.48,5.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Bench Press (Dumbbell)",3,29.48,8.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension (Dumbbell)",1,29.48,6.0,0,0.0,"",,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension (Dumbbell)",2,29.48,5.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Triceps Extension (Dumbbell)",F,29.48,3.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Tricep kickback (dumbbell)",1,13.61,10.0,0,0.0,"",,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Tricep kickback (dumbbell)",2,13.61,10.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Tricep kickback (dumbbell)",3,13.61,10.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Chest Fly (Band)",1,17.5,10.0,0,0.0,"",,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Chest Fly (Band)",2,27.5,10.0,0,0.0,,,
2023-04-10 13:54:20,"Early Morning Workout",38m,"Chest Fly (Band)",3,27.5,9.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Lat Pulldown (Cable)",1,120.0,10.0,0,0.0,"","",
2023-04-11 14:49:53,"Morning Workout",33m,"Lat Pulldown (Cable)",2,140.0,5.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Lat Pulldown (Cable)",3,130.0,10.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Bent Over One Arm Row (Dumbbell)",1,20.41,8.0,0,0.0,"",,
2023-04-11 14:49:53,"Morning Workout",33m,"Bent Over One Arm Row (Dumbbell)",2,20.41,8.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Bent Over One Arm Row (Dumbbell)",3,20.41,8.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Seated Row (Cable)",1,54.43,10.0,0,0.0,"",,
2023-04-11 14:49:53,"Morning Workout",33m,"Seated Row (Cable)",2,58.97,8.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Seated Row (Cable)",3,58.97,8.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Side Bend (Dumbbell)",1,45.0,10.0,0,0.0,"",,
2023-04-11 14:49:53,"Morning Workout",33m,"Side Bend (Dumbbell)",2,45.0,10.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Side Bend (Dumbbell)",3,45.0,10.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2023-04-11 14:49:53,"Morning Workout",33m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2023-04-11 14:49:53,"Morning Workout",33m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Press (Dumbbell)",1,27.22,5.0,0,0.0,"","",
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Press (Dumbbell)",2,27.22,4.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Press (Dumbbell)",3,27.22,3.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Triceps Extension (Dumbbell)",1,27.22,6.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Triceps Extension (Dumbbell)",2,27.22,8.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Triceps Extension (Dumbbell)",3,27.22,8.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Incline Bench Press (Dumbbell)",1,20.41,8.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Incline Bench Press (Dumbbell)",2,20.41,5.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Incline Bench Press (Dumbbell)",3,20.41,3.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Tricep kickback (dumbbell)",1,13.61,10.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Tricep kickback (dumbbell)",2,13.61,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Tricep kickback (dumbbell)",3,13.61,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Side Bend (Dumbbell)",1,65.0,10.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Side Bend (Dumbbell)",2,65.0,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Side Bend (Dumbbell)",3,65.0,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bicep Curl (Dumbbell)",1,30.0,8.0,0,0.0,"",,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bicep Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2023-05-04 13:55:28,"Early Morning Workout",46m,"Bicep Curl (Dumbbell)",3,30.0,6.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Single Arm)",W,40.0,10.0,0,0.0,"","",
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Single Arm)",1,70.0,8.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Single Arm)",2,70.0,6.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Cable)",1,120.0,8.0,0,0.0,"",,
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Cable)",2,120.0,6.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Lat Pulldown (Cable)",3,120.0,6.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bent Over One Arm Row (Dumbbell)",1,20.41,10.0,0,0.0,"",,
2023-05-11 14:18:56,"Morning Workout",58m,"Bent Over One Arm Row (Dumbbell)",2,20.41,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bent Over One Arm Row (Dumbbell)",3,20.41,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bent Over One Arm Row (Dumbbell)",4,20.41,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Side Bend (Dumbbell)",1,65.0,10.0,0,0.0,"",,
2023-05-11 14:18:56,"Morning Workout",58m,"Side Bend (Dumbbell)",2,65.0,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Side Bend (Dumbbell)",3,65.0,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Side Bend (Dumbbell)",4,65.0,8.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bicep Curl (Dumbbell)",1,35.0,8.0,0,0.0,"",,
2023-05-11 14:18:56,"Morning Workout",58m,"Bicep Curl (Dumbbell)",2,35.0,4.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bicep Curl (Dumbbell)",3,35.0,4.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2023-05-11 14:18:56,"Morning Workout",58m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2023-05-11 14:18:56,"Morning Workout",58m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Leg Extension (Machine)",1,49.9,12.0,0,0.0,"","",
2023-05-14 15:51:58,"Morning Workout",50m,"Leg Extension (Machine)",2,49.9,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Leg Extension (Machine)",3,49.9,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Seated Leg Press (Machine)",1,150.0,10.0,0,0.0,"",,
2023-05-14 15:51:58,"Morning Workout",50m,"Seated Leg Press (Machine)",2,135.0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Seated Leg Press (Machine)",3,135.0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Hanging Knee Raise",1,0,12.0,0,0.0,"",,
2023-05-14 15:51:58,"Morning Workout",50m,"Hanging Knee Raise",2,0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Hanging Knee Raise",3,0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Goblet Squat (Kettlebell)",1,35.0,12.0,0,0.0,"",,
2023-05-14 15:51:58,"Morning Workout",50m,"Goblet Squat (Kettlebell)",2,30.0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Goblet Squat (Kettlebell)",F,30.0,5.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Pull Up",1,0,5.0,0,0.0,"",,
2023-05-14 15:51:58,"Morning Workout",50m,"Pull Up",2,0,5.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Pull Up",3,0,3.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2023-05-14 15:51:58,"Morning Workout",50m,"Bench Dip",2,0.0,12.0,0,0.0,,,
2023-05-14 15:51:58,"Morning Workout",50m,"Bench Dip",3,0.0,12.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bench Press (Dumbbell)",1,27.22,6.0,0,0.0,"","",
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bench Press (Dumbbell)",2,27.22,4.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bench Press (Dumbbell)",3,27.22,3.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bench Press (Dumbbell)",4,27.22,3.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Triceps Extension (Dumbbell)",1,27.22,8.0,0,0.0,"",,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Triceps Extension (Dumbbell)",2,27.22,10.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Triceps Extension (Dumbbell)",3,27.22,10.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",1,20.41,8.0,0,0.0,"",,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",2,20.41,7.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",3,20.41,5.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bicep Curl (Dumbbell)",1,30.0,8.0,0,0.0,"",,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bicep Curl (Dumbbell)",2,30.0,4.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bicep Curl (Dumbbell)",3,30.0,3.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bent Over One Arm Row (Dumbbell)",1,27.22,6.0,0,0.0,"",,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bent Over One Arm Row (Dumbbell)",2,27.22,8.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bent Over One Arm Row (Dumbbell)",3,27.22,8.0,0,0.0,,,
2023-05-29 15:16:23,"Morning Workout",1h 14m,"Bent Over One Arm Row (Dumbbell)",4,27.22,6.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Bench Press (Barbell)",1,52.16,8.0,0,0.0,"","",
2023-05-30 17:12:14,"Morning Workout",54m,"Bench Press (Barbell)",2,74.84,3.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Bench Press (Barbell)",3,74.84,2.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Bench Press (Barbell)",F,61.23,8.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Seated Row (Cable)",1,54.43,8.0,0,0.0,"",,
2023-05-30 17:12:14,"Morning Workout",54m,"Seated Row (Cable)",2,54.43,8.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Seated Row (Cable)",3,54.43,8.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Chest Fly (Band)",1,25.0,8.0,0,0.0,"",,
2023-05-30 17:12:14,"Morning Workout",54m,"Chest Fly (Band)",2,35.0,7.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Chest Fly (Band)",3,22.5,4.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Lat Pulldown (Cable)",1,100.0,10.0,0,0.0,"",,
2023-05-30 17:12:14,"Morning Workout",54m,"Lat Pulldown (Cable)",2,120.0,6.0,0,0.0,,,
2023-05-30 17:12:14,"Morning Workout",54m,"Lat Pulldown (Cable)",3,120.0,8.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Push Up",1,0.0,25.0,0,0.0,"","",
2023-06-01 14:59:59,"Morning Workout",3m,"Push Up",2,0.0,15.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Flat Leg Raise",1,0,10.0,0,0.0,"",,
2023-06-01 14:59:59,"Morning Workout",3m,"Flat Leg Raise",2,0,10.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Incline Bench Press (Dumbbell)",1,15.88,15.0,0,0.0,"",,
2023-06-01 14:59:59,"Morning Workout",3m,"Incline Bench Press (Dumbbell)",2,18.14,7.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Pull Up (Band)",1,0.0,5.0,0,0.0,"",,
2023-06-01 14:59:59,"Morning Workout",3m,"Pull Up (Band)",2,5.0,10.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Pull Up (Band)",3,5.0,8.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Lat Pulldown (Single Arm)",1,45.0,8.0,0,0.0,"",,
2023-06-01 14:59:59,"Morning Workout",3m,"Lat Pulldown (Single Arm)",2,60.0,8.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Lat Pulldown (Single Arm)",3,60.0,8.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Push Up (Band)",1,0,3.0,0,0.0,"",,
2023-06-01 14:59:59,"Morning Workout",3m,"Push Up (Band)",2,0,5.0,0,0.0,,,
2023-06-01 14:59:59,"Morning Workout",3m,"Push Up (Band)",3,0,5.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Front Raise (Dumbbell)",1,22.5,10.0,0,0.0,"","",
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Front Raise (Dumbbell)",2,22.5,10.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Front Raise (Dumbbell)",3,22.5,10.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Squat (Barbell)",1,20.41,10.0,0,0.0,"Knee be dying",,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Squat (Barbell)",2,61.23,3.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Deadlift (Barbell)",1,61.23,5.0,0,0.0,"",,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Deadlift (Barbell)",2,83.91,4.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Deadlift (Barbell)",3,83.91,5.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Deadlift (Barbell)",4,83.91,6.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Side Bend (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Side Bend (Dumbbell)",2,60.0,10.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Side Bend (Dumbbell)",3,60.0,10.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Chest Fly (Band)",1,32.5,10.0,0,0.0,"",,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Chest Fly (Band)",2,32.5,10.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Chest Fly (Band)",3,27.5,8.0,0,0.0,,,
2023-06-03 15:17:13,"Morning Workout",1h 8m,"Leg Press",1,128.37,8.0,0,0.0,"",,
